UNIX time;ISO time;temperature min;temperature avg;temperature max;pressure min;pressure avg;pressure max;humidity min;humidity avg;humidity max
1506124800;2017-09-23T03:00:00.000Z;12.845;12.856;12.856;1013.413;1013.52;1013.623;61.543;61.64;61.741
1506128400;2017-09-23T04:00:00.000Z;12.835;12.845;12.856;1013.438;1013.543;1013.653;61.657;61.734;61.832
1506132000;2017-09-23T05:00:00.000Z;12.802;12.823;12.845;1013.52;1013.631;1013.748;61.657;61.791;61.916
1506135600;2017-09-23T06:00:00.000Z;12.792;12.804;12.813;1013.688;1013.849;1013.945;61.802;61.889;62
1506139200;2017-09-23T07:00:00.000Z;12.77;12.787;12.802;1013.713;1013.867;1014.033;61.886;61.966;62.054
1506142800;2017-09-23T08:00:00.000Z;12.77;12.778;12.781;1013.885;1014.022;1014.175;61.939;62.016;62.084
1506146400;2017-09-23T09:00:00.000Z;12.781;12.791;12.802;1014.063;1014.28;1014.448;61.718;61.864;62.023
1506150000;2017-09-23T10:00:00.000Z;12.792;12.818;12.856;1014.398;1014.745;1014.918;61.657;61.738;61.855
1506153600;2017-09-23T11:00:00.000Z;12.856;12.879;12.942;1014.733;1014.935;1015.083;61.573;61.663;61.741
1506157200;2017-09-23T12:00:00.000Z;12.931;13.011;13.114;1014.978;1015.152;1015.34;61.283;61.545;61.825
1506160800;2017-09-23T13:00:00.000Z;13.103;13.183;13.274;1015.193;1015.331;1015.473;61.26;61.337;61.481
1506164400;2017-09-23T14:00:00.000Z;13.274;13.364;13.489;1015.278;1015.397;1015.518;61.459;61.713;62.046
1506168000;2017-09-23T15:00:00.000Z;13.489;13.73;13.961;1015.293;1015.436;1015.563;61.932;62.175;62.382
1506171600;2017-09-23T16:00:00.000Z;13.95;14.161;14.411;1015.135;1015.332;1015.543;61.924;62.084;62.328
1506175200;2017-09-23T17:00:00.000Z;14.411;14.639;14.883;1015.115;1015.204;1015.405;61.779;61.996;62.237
1506178800;2017-09-23T18:00:00.000Z;14.883;14.985;15.162;1015.248;1015.36;1015.5;61.947;62.37;62.634
1506182400;2017-09-23T19:00:00.000Z;15.13;15.163;15.205;1015.295;1015.498;1015.733;62.313;62.517;62.656
1506186000;2017-09-23T20:00:00.000Z;15.033;15.095;15.141;1015.628;1015.937;1016.228;62.458;62.527;62.603
1506189600;2017-09-23T21:00:00.000Z;14.915;14.991;15.033;1016.098;1016.259;1016.37;62.344;62.501;62.687
1506193200;2017-09-23T22:00:00.000Z;14.744;14.84;14.915;1016.175;1016.279;1016.433;62.603;63.288;63.77
1506196800;2017-09-23T23:00:00.000Z;14.636;14.695;14.754;1016.335;1016.554;1016.698;63.717;63.91;64.053
1506200400;2017-09-24T00:00:00.000Z;14.497;14.573;14.647;1016.423;1016.769;1017.045;63.915;63.998;64.075
1506204000;2017-09-24T01:00:00.000Z;14.315;14.417;14.497;1016.933;1017.158;1017.418;63.602;63.782;64.022
1506207600;2017-09-24T02:00:00.000Z;14.207;14.252;14.325;1017.318;1017.421;1017.548;63.465;63.542;63.717
1506211200;2017-09-24T03:00:00.000Z;14.004;14.103;14.229;1017.33;1017.457;1017.588;63.435;63.495;63.549
1506214800;2017-09-24T04:00:00.000Z;13.821;13.915;14.004;1017.323;1017.462;1017.613;63.488;63.53;63.602
1506218400;2017-09-24T05:00:00.000Z;13.628;13.726;13.821;1017.48;1017.639;1017.778;63.549;63.596;63.633
1506222000;2017-09-24T06:00:00.000Z;13.457;13.548;13.639;1017.573;1017.695;1017.785;63.267;63.445;63.58
1506225600;2017-09-24T07:00:00.000Z;13.274;13.369;13.467;1017.715;1017.868;1017.998;63.267;63.37;63.442
1506229200;2017-09-24T08:00:00.000Z;13.146;13.203;13.274;1017.89;1018.161;1018.558;62.901;63.283;63.465
1506232800;2017-09-24T09:00:00.000Z;13.114;13.13;13.156;1018.428;1018.762;1019.15;62.588;62.802;63.015
1506236400;2017-09-24T10:00:00.000Z;13.135;13.208;13.328;1019.033;1019.175;1019.425;62.672;63.109;63.465
1506240000;2017-09-24T11:00:00.000Z;13.317;13.481;13.628;1019.345;1019.57;1019.73;63.046;63.29;63.435
1506243600;2017-09-24T12:00:00.000Z;13.618;13.756;13.875;1019.565;1019.868;1020.108;63.183;63.259;63.351
1506247200;2017-09-24T13:00:00.000Z;13.875;13.978;14.068;1019.923;1020.066;1020.24;63.122;63.217;63.435
1506250800;2017-09-24T14:00:00.000Z;14.068;14.182;14.293;1020.083;1020.234;1020.368;63.351;63.583;63.915
1506254400;2017-09-24T15:00:00.000Z;14.293;14.589;14.862;1020.195;1020.31;1020.443;63.488;63.629;63.885
1506258000;2017-09-24T16:00:00.000Z;14.84;15.051;15.312;1020.29;1020.42;1020.56;63.572;63.898;64.137
1506261600;2017-09-24T17:00:00.000Z;15.312;15.552;15.806;1020.25;1020.383;1020.528;62.962;63.357;63.679
1506265200;2017-09-24T18:00:00.000Z;15.784;15.924;16.084;1020.383;1020.493;1020.633;63.015;63.195;63.335
1506268800;2017-09-24T19:00:00.000Z;15.956;16.006;16.095;1020.4;1020.522;1020.663;62.962;63.29;63.419
1506272400;2017-09-24T20:00:00.000Z;15.806;15.91;15.999;1020.558;1020.732;1020.895;63.19;63.429;63.824
1506276000;2017-09-24T21:00:00.000Z;15.645;15.731;15.816;1020.81;1021.063;1021.253;63.793;63.876;63.938
1506279600;2017-09-24T22:00:00.000Z;15.462;15.568;15.655;1021.175;1021.401;1021.723;63.534;63.627;63.824
1506283200;2017-09-24T23:00:00.000Z;15.269;15.369;15.473;1021.623;1021.721;1021.86;63.48;63.539;63.595
1506286800;2017-09-25T00:00:00.000Z;15.033;15.156;15.28;1021.78;1022.036;1022.37;63.511;63.553;63.602
1506290400;2017-09-25T01:00:00.000Z;14.819;14.936;15.044;1022.3;1022.523;1022.798;63.519;63.546;63.602
1506294000;2017-09-25T02:00:00.000Z;14.54;14.683;14.83;1022.69;1022.803;1022.9;63.488;63.545;63.572
1506297600;2017-09-25T03:00:00.000Z;14.25;14.414;14.551;1022.685;1022.771;1022.853;63.458;63.513;63.572
1506301200;2017-09-25T04:00:00.000Z;14.036;14.177;14.25;1022.663;1022.747;1022.835;63.374;63.452;63.519
1506304800;2017-09-25T05:00:00.000Z;13.757;13.897;14.036;1022.718;1022.848;1022.96;63.32;63.369;63.435
1506308400;2017-09-25T06:00:00.000Z;13.51;13.631;13.768;1022.88;1023.04;1023.208;63.236;63.318;63.351
1506312000;2017-09-25T07:00:00.000Z;13.296;13.397;13.51;1023.065;1023.182;1023.33;63.129;63.223;63.297
1506315600;2017-09-25T08:00:00.000Z;13.135;13.215;13.307;1023.235;1023.457;1023.755;62.984;63.088;63.152
1506319200;2017-09-25T09:00:00.000Z;13.071;13.108;13.146;1023.665;1023.924;1024.158;62.618;62.83;63.015
1506322800;2017-09-25T10:00:00.000Z;13.06;13.074;13.092;1024.068;1024.156;1024.283;61.794;62.272;62.649
1506326400;2017-09-25T11:00:00.000Z;13.081;13.127;13.21;1024.178;1024.263;1024.36;61.794;61.992;62.244
1506330000;2017-09-25T12:00:00.000Z;13.21;13.332;13.446;1024.255;1024.428;1024.578;62.222;62.443;62.618
1506333600;2017-09-25T13:00:00.000Z;13.446;13.535;13.618;1024.248;1024.398;1024.558;62.527;62.6;62.786
1506337200;2017-09-25T14:00:00.000Z;13.607;13.714;13.864;1024.243;1024.36;1024.488;62.641;62.888;63.099
1506340800;2017-09-25T15:00:00.000Z;13.854;14.131;14.39;1024.198;1024.355;1024.488;62.748;62.907;63.091
1506344400;2017-09-25T16:00:00.000Z;14.379;14.605;14.862;1024.128;1024.267;1024.375;62.916;63.208;63.519
1506348000;2017-09-25T17:00:00.000Z;14.862;15.113;15.355;1024.093;1024.217;1024.363;62.656;62.956;63.313
1506351600;2017-09-25T18:00:00.000Z;15.344;15.495;15.655;1023.793;1024.055;1024.263;62.71;62.9;63.084
1506355200;2017-09-25T19:00:00.000Z;15.612;15.632;15.698;1023.743;1023.828;1023.908;62.794;63.044;63.221
1506358800;2017-09-25T20:00:00.000Z;15.43;15.511;15.645;1023.758;1023.918;1024.073;62.626;63.038;63.282
1506362400;2017-09-25T21:00:00.000Z;15.344;15.414;15.484;1023.678;1023.798;1023.933;63.252;63.455;63.679
1506366000;2017-09-25T22:00:00.000Z;15.226;15.293;15.344;1023.86;1023.953;1024.08;63.396;63.647;63.763
1506369600;2017-09-25T23:00:00.000Z;15.076;15.155;15.237;1023.915;1023.986;1024.073;63.229;63.303;63.396
1506373200;2017-09-26T00:00:00.000Z;14.926;14.997;15.076;1023.903;1023.99;1024.08;63.229;63.26;63.313
1506376800;2017-09-26T01:00:00.000Z;14.744;14.838;14.926;1023.94;1024.025;1024.108;63.229;63.299;63.343
1506380400;2017-09-26T02:00:00.000Z;14.551;14.641;14.744;1023.868;1023.944;1024.07;63.29;63.342;63.374
1506384000;2017-09-26T03:00:00.000Z;14.336;14.448;14.551;1023.893;1024.034;1024.193;63.32;63.345;63.374
1506387600;2017-09-26T04:00:00.000Z;14.175;14.26;14.347;1024.103;1024.227;1024.338;63.29;63.33;63.374
1506391200;2017-09-26T05:00:00.000Z;13.95;14.065;14.186;1024.213;1024.313;1024.428;63.29;63.324;63.351
1506394800;2017-09-26T06:00:00.000Z;13.736;13.846;13.961;1024.213;1024.317;1024.418;63.29;63.309;63.351
1506398400;2017-09-26T07:00:00.000Z;13.585;13.655;13.736;1024.128;1024.232;1024.325;62.901;63.126;63.32
1506402000;2017-09-26T08:00:00.000Z;13.489;13.532;13.585;1024.148;1024.309;1024.56;62.618;62.8;62.954
1506405600;2017-09-26T09:00:00.000Z;13.446;13.467;13.5;1024.475;1024.724;1024.893;62.328;62.534;62.702
1506409200;2017-09-26T10:00:00.000Z;13.403;13.428;13.457;1024.815;1024.954;1025.1;62.107;62.305;62.473
1506412800;2017-09-26T11:00:00.000Z;13.414;13.419;13.435;1025.01;1025.153;1025.373;61.932;62.071;62.244
1506416400;2017-09-26T12:00:00.000Z;13.414;13.438;13.457;1025.255;1025.406;1025.558;61.764;61.92;62.107
1506420000;2017-09-26T13:00:00.000Z;13.446;13.471;13.5;1025.325;1025.445;1025.555;61.794;61.889;61.962
1506423600;2017-09-26T14:00:00.000Z;13.489;13.541;13.585;1025.273;1025.408;1025.513;61.764;61.846;61.932
1506427200;2017-09-26T15:00:00.000Z;13.575;13.631;13.671;1025.27;1025.364;1025.445;61.764;61.836;61.901
1506430800;2017-09-26T16:00:00.000Z;13.661;13.734;13.821;1025.205;1025.304;1025.395;61.848;61.902;61.962
1506434400;2017-09-26T17:00:00.000Z;13.811;13.862;13.907;1025.063;1025.157;1025.323;61.848;61.921;61.985
1506438000;2017-09-26T18:00:00.000Z;13.896;13.98;14.025;1024.938;1025.03;1025.143;61.726;61.822;61.955
1506441600;2017-09-26T19:00:00.000Z;13.972;13.992;14.025;1024.755;1024.91;1025.075;61.84;62.089;62.183
1506445200;2017-09-26T20:00:00.000Z;13.95;13.968;13.982;1024.745;1024.833;1024.963;62.046;62.084;62.13
1506448800;2017-09-26T21:00:00.000Z;13.918;13.939;13.961;1024.863;1025.067;1025.25;62.069;62.151;62.244
1506452400;2017-09-26T22:00:00.000Z;13.886;13.911;13.929;1025.185;1025.338;1025.513;62.183;62.287;62.382
1506456000;2017-09-26T23:00:00.000Z;13.843;13.874;13.896;1025.405;1025.583;1025.763;62.298;62.405;62.496
1506459600;2017-09-27T00:00:00.000Z;13.811;13.833;13.854;1025.63;1025.761;1025.948;62.496;62.551;62.611
1506463200;2017-09-27T01:00:00.000Z;13.768;13.793;13.821;1025.875;1025.969;1026.035;62.557;62.642;62.725
1506466800;2017-09-27T02:00:00.000Z;13.725;13.748;13.778;1025.91;1025.993;1026.113;62.672;62.734;62.778
1506470400;2017-09-27T03:00:00.000Z;13.671;13.705;13.736;1025.923;1026.02;1026.115;62.725;62.774;62.809
1506474000;2017-09-27T04:00:00.000Z;13.639;13.663;13.682;1025.935;1026.078;1026.183;62.725;62.786;62.809
1506477600;2017-09-27T05:00:00.000Z;13.596;13.621;13.639;1025.823;1025.996;1026.168;62.725;62.783;62.84
1506481200;2017-09-27T06:00:00.000Z;13.553;13.582;13.607;1025.708;1025.835;1026.015;62.702;62.769;62.84
1506484800;2017-09-27T07:00:00.000Z;13.521;13.547;13.564;1025.925;1026.127;1026.335;62.702;62.794;62.87
1506488400;2017-09-27T08:00:00.000Z;13.489;13.508;13.532;1026.233;1026.402;1026.615;62.641;62.732;62.817
1506492000;2017-09-27T09:00:00.000Z;13.489;13.498;13.51;1026.545;1026.788;1027.068;62.527;62.626;62.725
1506495600;2017-09-27T10:00:00.000Z;13.489;13.498;13.521;1026.998;1027.141;1027.305;62.244;62.435;62.557
1506499200;2017-09-27T11:00:00.000Z;13.51;13.545;13.575;1027.228;1027.374;1027.503;62.13;62.238;62.359
1506502800;2017-09-27T12:00:00.000Z;13.575;13.628;13.714;1027.313;1027.451;1027.553;61.932;62.069;62.161
1506506400;2017-09-27T13:00:00.000Z;13.703;13.784;13.854;1027.32;1027.416;1027.52;61.962;62.102;62.214
1506510000;2017-09-27T14:00:00.000Z;13.843;13.97;14.122;1027.015;1027.234;1027.448;61.84;61.899;62.016
1506513600;2017-09-27T15:00:00.000Z;14.111;14.264;14.401;1026.813;1026.961;1027.138;61.81;61.972;62.099
1506517200;2017-09-27T16:00:00.000Z;14.379;14.534;14.69;1026.52;1026.764;1026.93;61.665;61.895;62.069
1506520800;2017-09-27T17:00:00.000Z;14.679;14.861;15.033;1026.508;1026.624;1026.765;61.581;61.813;62.092
1506524400;2017-09-27T18:00:00.000Z;15.012;15.107;15.226;1026.49;1026.599;1026.703;61.604;61.845;62.031
1506528000;2017-09-27T19:00:00.000Z;15.023;15.126;15.216;1026.36;1026.47;1026.598;61.687;61.839;61.977
1506531600;2017-09-27T20:00:00.000Z;14.872;14.927;15.033;1026.393;1026.463;1026.563;61.916;62.561;63.114
1506535200;2017-09-27T21:00:00.000Z;14.765;14.841;14.926;1026.485;1026.558;1026.638;62.862;63.079;63.259
1506538800;2017-09-27T22:00:00.000Z;14.594;14.689;14.776;1026.538;1026.625;1026.71;63.175;63.53;63.854
1506542400;2017-09-27T23:00:00.000Z;14.39;14.5;14.594;1026.468;1026.585;1026.768;63.435;63.603;63.831
1506546000;2017-09-28T00:00:00.000Z;14.186;14.273;14.401;1026.68;1026.778;1026.863;63.435;63.545;63.633
1506549600;2017-09-28T01:00:00.000Z;13.918;14.044;14.186;1026.77;1027.048;1027.343;63.458;63.497;63.549
1506553200;2017-09-28T02:00:00.000Z;13.725;13.817;13.929;1027.213;1027.398;1027.51;63.458;63.493;63.549
1506556800;2017-09-28T03:00:00.000Z;13.575;13.645;13.736;1027.418;1027.513;1027.608;63.435;63.486;63.519
1506560400;2017-09-28T04:00:00.000Z;13.446;13.51;13.575;1027.355;1027.473;1027.583;63.328;63.413;63.496
1506564000;2017-09-28T05:00:00.000Z;13.339;13.397;13.446;1027.14;1027.277;1027.438;63.267;63.359;63.435
1506567600;2017-09-28T06:00:00.000Z;13.242;13.295;13.349;1027.078;1027.17;1027.298;63.297;63.355;63.412
1506571200;2017-09-28T07:00:00.000Z;13.146;13.199;13.253;1027.07;1027.154;1027.23;63.328;63.394;63.473
1506574800;2017-09-28T08:00:00.000Z;13.071;13.115;13.156;1026.888;1027.024;1027.213;63.358;63.445;63.526
1506578400;2017-09-28T09:00:00.000Z;13.017;13.048;13.081;1026.98;1027.143;1027.335;63.274;63.398;63.496
1506582000;2017-09-28T10:00:00.000Z;12.996;13.018;13.028;1027.223;1027.307;1027.41;63.015;63.284;63.442
1506585600;2017-09-28T11:00:00.000Z;13.006;13.014;13.017;1027.198;1027.297;1027.425;63.16;63.295;63.412
1506589200;2017-09-28T12:00:00.000Z;13.006;13.021;13.028;1027.088;1027.208;1027.318;63.099;63.277;63.412
1506592800;2017-09-28T13:00:00.000Z;13.006;13.023;13.038;1026.965;1027.065;1027.175;62.984;63.132;63.244
1506596400;2017-09-28T14:00:00.000Z;13.028;13.075;13.124;1026.683;1026.878;1027.045;62.817;63.063;63.244
1506600000;2017-09-28T15:00:00.000Z;13.103;13.162;13.242;1026.443;1026.645;1026.825;62.443;62.703;62.984
1506603600;2017-09-28T16:00:00.000Z;13.242;13.366;13.489;1025.513;1026.021;1026.528;62.046;62.403;62.649
1506607200;2017-09-28T17:00:00.000Z;13.414;13.554;13.703;1025.185;1025.339;1025.615;61.733;62.129;62.359
1506610800;2017-09-28T18:00:00.000Z;13.65;13.734;13.843;1024.768;1025.048;1025.295;61.588;61.883;62.275
1506614400;2017-09-28T19:00:00.000Z;13.521;13.647;13.757;1024.528;1024.698;1024.868;61.962;62.35;62.641
1506618000;2017-09-28T20:00:00.000Z;13.382;13.44;13.532;1024.485;1024.565;1024.643;62.443;63;63.297
1506621600;2017-09-28T21:00:00.000Z;13.189;13.291;13.382;1024.375;1024.454;1024.565;63.267;63.687;63.938
1506625200;2017-09-28T22:00:00.000Z;13.017;13.106;13.199;1024.38;1024.49;1024.583;63.831;63.962;64.068
1506628800;2017-09-28T23:00:00.000Z;12.792;12.904;13.017;1024.405;1024.598;1024.758;63.854;63.908;63.961
1506632400;2017-09-29T00:00:00.000Z;12.588;12.692;12.802;1024.435;1024.55;1024.735;63.801;63.85;63.885
1506636000;2017-09-29T01:00:00.000Z;12.352;12.462;12.588;1024.398;1024.499;1024.63;63.801;63.837;63.854
1506639600;2017-09-29T02:00:00.000Z;12.148;12.255;12.363;1024.065;1024.278;1024.498;63.747;63.783;63.854
1506643200;2017-09-29T03:00:00.000Z;11.944;12.043;12.148;1023.698;1023.927;1024.148;63.747;63.797;63.824
1506646800;2017-09-29T04:00:00.000Z;11.741;11.844;11.955;1023.19;1023.497;1023.768;63.77;63.835;63.9
1506650400;2017-09-29T05:00:00.000Z;11.505;11.631;11.751;1022.978;1023.07;1023.258;63.847;63.886;63.931
1506654000;2017-09-29T06:00:00.000Z;11.312;11.419;11.515;1022.815;1022.955;1023.083;63.847;63.899;63.953
1506657600;2017-09-29T07:00:00.000Z;11.086;11.194;11.312;1022.458;1022.704;1022.91;63.847;63.876;63.923
1506661200;2017-09-29T08:00:00.000Z;10.872;10.979;11.086;1022.44;1022.55;1022.645;63.816;63.857;63.9
1506664800;2017-09-29T09:00:00.000Z;10.754;10.806;10.883;1022.515;1022.652;1022.79;63.602;63.745;63.839
1506668400;2017-09-29T10:00:00.000Z;10.733;10.742;10.765;1022.558;1022.688;1022.813;63.313;63.502;63.602
1506672000;2017-09-29T11:00:00.000Z;10.733;10.756;10.786;1022.33;1022.5;1022.635;62.946;63.179;63.396
1506675600;2017-09-29T12:00:00.000Z;10.775;10.824;10.872;1022.105;1022.312;1022.443;62.496;62.754;62.946
1506679200;2017-09-29T13:00:00.000Z;10.861;10.926;11.011;1021.678;1021.933;1022.19;62.351;62.454;62.58
1506682800;2017-09-29T14:00:00.000Z;11.001;11.089;11.204;1021.4;1021.6;1021.738;62.183;62.289;62.412
1506686400;2017-09-29T15:00:00.000Z;11.194;11.345;11.483;1020.413;1021.007;1021.48;61.787;62.128;62.351
1506690000;2017-09-29T16:00:00.000Z;11.451;11.555;11.698;1019.89;1020.195;1020.493;61.611;61.941;62.29
1506693600;2017-09-29T17:00:00.000Z;11.644;11.829;12.03;1019.518;1019.705;1020.008;61.527;61.809;62.008
1506697200;2017-09-29T18:00:00.000Z;11.998;12.07;12.148;1019.245;1019.37;1019.575;61.268;61.472;61.726
1506700800;2017-09-29T19:00:00.000Z;12.041;12.078;12.127;1018.993;1019.181;1019.403;61.329;61.661;62.008
1506704400;2017-09-29T20:00:00.000Z;11.934;11.983;12.052;1018.898;1018.987;1019.065;61.893;62.061;62.321
1506708000;2017-09-29T21:00:00.000Z;11.837;11.889;11.934;1018.715;1018.86;1018.993;62.26;62.56;62.939
1506711600;2017-09-29T22:00:00.000Z;11.698;11.768;11.837;1018.758;1018.888;1019.01;62.855;63.053;63.252
1506715200;2017-09-29T23:00:00.000Z;11.548;11.618;11.698;1018.745;1018.878;1018.973;63.168;63.275;63.366
1506718800;2017-09-30T00:00:00.000Z;11.473;11.501;11.548;1018.765;1018.886;1019.02;63.137;63.182;63.221
1506722400;2017-09-30T01:00:00.000Z;11.387;11.429;11.483;1018.708;1018.814;1018.948;63.053;63.116;63.221
1506726000;2017-09-30T02:00:00.000Z;11.301;11.346;11.387;1018.698;1018.817;1018.958;63.03;63.162;63.282
1506729600;2017-09-30T03:00:00.000Z;11.226;11.272;11.312;1018.563;1018.675;1018.78;63.168;63.246;63.366
1506733200;2017-09-30T04:00:00.000Z;11.162;11.199;11.237;1018.348;1018.56;1018.718;63.335;63.413;63.473
1506736800;2017-09-30T05:00:00.000Z;11.097;11.138;11.172;1018.3;1018.42;1018.57;63.366;63.444;63.503
1506740400;2017-09-30T06:00:00.000Z;11.033;11.074;11.108;1017.873;1018.105;1018.398;63.427;63.496;63.58
1506744000;2017-09-30T07:00:00.000Z;10.979;11.015;11.044;1017.8;1017.903;1017.993;63.526;63.592;63.686
1506747600;2017-09-30T08:00:00.000Z;10.915;10.95;10.99;1017.738;1017.844;1017.933;63.473;63.635;63.709
1506751200;2017-09-30T09:00:00.000Z;10.893;10.907;10.926;1017.798;1018.031;1018.253;63.526;63.636;63.732
1506754800;2017-09-30T10:00:00.000Z;10.883;10.896;10.904;1018.188;1018.28;1018.36;63.45;63.547;63.633
1506758400;2017-09-30T11:00:00.000Z;10.893;10.914;10.926;1018.028;1018.273;1018.41;63.45;63.574;63.686
1506762000;2017-09-30T12:00:00.000Z;10.904;10.915;10.926;1017.71;1017.884;1018.173;63.282;63.429;63.602
1506765600;2017-09-30T13:00:00.000Z;10.915;10.925;10.958;1017.418;1017.603;1017.785;63.053;63.236;63.396
1506769200;2017-09-30T14:00:00.000Z;10.915;10.941;10.979;1017.345;1017.45;1017.555;63;63.14;63.313
1506772800;2017-09-30T15:00:00.000Z;10.958;10.982;10.99;1017.168;1017.286;1017.415;62.801;62.947;63.137
1506776400;2017-09-30T16:00:00.000Z;10.958;10.981;10.99;1016.748;1017.015;1017.26;62.862;62.929;63
1506780000;2017-09-30T17:00:00.000Z;10.958;10.979;10.99;1016.49;1016.718;1016.875;62.862;62.947;63.03
1506783600;2017-09-30T18:00:00.000Z;10.958;10.977;10.99;1016.27;1016.471;1016.6;62.916;62.966;63.084
1506787200;2017-09-30T19:00:00.000Z;10.947;10.974;10.99;1016.295;1016.4;1016.508;62.916;62.989;63.084
1506790800;2017-09-30T20:00:00.000Z;10.936;10.946;10.958;1016.385;1016.51;1016.653;63;63.073;63.168
1506794400;2017-09-30T21:00:00.000Z;10.915;10.928;10.947;1016.348;1016.425;1016.493;63.084;63.15;63.282
1506798000;2017-09-30T22:00:00.000Z;10.893;10.912;10.926;1016.3;1016.405;1016.488;63.198;63.294;63.419
1506801600;2017-09-30T23:00:00.000Z;10.883;10.892;10.904;1016.21;1016.33;1016.46;63.282;63.395;63.526
1506805200;2017-10-01T00:00:00.000Z;10.851;10.872;10.893;1016.305;1016.415;1016.51;63.419;63.54;63.656
1506808800;2017-10-01T01:00:00.000Z;10.829;10.847;10.861;1016.275;1016.382;1016.48;63.526;63.697;63.839
1506812400;2017-10-01T02:00:00.000Z;10.808;10.821;10.84;1016.065;1016.247;1016.418;63.816;63.935;64.075
1506816000;2017-10-01T03:00:00.000Z;10.775;10.794;10.808;1015.955;1016.054;1016.14;63.923;64.014;64.075
1506819600;2017-10-01T04:00:00.000Z;10.743;10.766;10.786;1015.895;1016.003;1016.105;63.969;64.094;64.182
1506823200;2017-10-01T05:00:00.000Z;10.722;10.739;10.754;1015.788;1015.897;1016.018;63.999;64.132;64.289
1506826800;2017-10-01T06:00:00.000Z;10.69;10.708;10.722;1015.8;1015.893;1015.988;64.075;64.164;64.236
1506830400;2017-10-01T07:00:00.000Z;10.657;10.676;10.7;1015.72;1015.837;1015.938;64.106;64.222;64.312
1506834000;2017-10-01T08:00:00.000Z;10.625;10.647;10.657;1015.685;1015.791;1015.893;64.159;64.24;64.365
1506837600;2017-10-01T09:00:00.000Z;10.615;10.622;10.636;1015.733;1015.828;1015.938;64.106;64.219;64.343
1506841200;2017-10-01T10:00:00.000Z;10.604;10.626;10.647;1015.858;1016.029;1016.143;64.159;64.222;64.312
1506844800;2017-10-01T11:00:00.000Z;10.636;10.668;10.7;1015.858;1015.976;1016.083;63.869;64.083;64.236
1506848400;2017-10-01T12:00:00.000Z;10.668;10.712;10.786;1015.813;1015.9;1015.99;63.786;63.955;64.075
1506852000;2017-10-01T13:00:00.000Z;10.775;10.784;10.786;1015.675;1015.781;1015.925;63.549;63.713;63.923
1506855600;2017-10-01T14:00:00.000Z;10.775;10.793;10.808;1015.383;1015.581;1015.783;63.473;63.611;63.732
1506859200;2017-10-01T15:00:00.000Z;10.797;10.825;10.84;1015.095;1015.312;1015.46;63.335;63.42;63.503
1506862800;2017-10-01T16:00:00.000Z;10.829;10.857;10.883;1014.843;1015.043;1015.18;63.313;63.387;63.503
1506866400;2017-10-01T17:00:00.000Z;10.861;10.87;10.883;1014.645;1014.792;1014.928;63.366;63.443;63.503
1506870000;2017-10-01T18:00:00.000Z;10.861;10.876;10.893;1014.333;1014.535;1014.725;63.473;63.638;63.839
1506873600;2017-10-01T19:00:00.000Z;10.829;10.853;10.872;1014.04;1014.225;1014.403;63.786;64.1;64.419
1506877200;2017-10-01T20:00:00.000Z;10.797;10.818;10.84;1013.693;1013.911;1014.105;64.312;64.572;64.762
1506880800;2017-10-01T21:00:00.000Z;10.775;10.794;10.808;1013.515;1013.678;1013.78;64.686;64.886;65.212
1506884400;2017-10-01T22:00:00.000Z;10.743;10.765;10.786;1013.348;1013.487;1013.62;64.976;65.219;65.495
1506888000;2017-10-01T23:00:00.000Z;10.711;10.733;10.754;1013.193;1013.322;1013.455;65.212;65.506;65.815
1506891600;2017-10-02T00:00:00.000Z;10.668;10.701;10.722;1012.688;1013.01;1013.293;65.495;65.654;65.815
1506895200;2017-10-02T01:00:00.000Z;10.636;10.661;10.69;1012.43;1012.681;1012.788;65.395;65.559;65.784
1506898800;2017-10-02T02:00:00.000Z;10.582;10.615;10.636;1011.875;1012.234;1012.503;65.182;65.35;65.578
1506902400;2017-10-02T03:00:00.000Z;10.55;10.569;10.593;1011.503;1011.766;1011.995;65.075;65.197;65.395
1506906000;2017-10-02T04:00:00.000Z;10.507;10.535;10.561;1011.018;1011.224;1011.575;64.915;65.083;65.258
1506909600;2017-10-02T05:00:00.000Z;10.454;10.482;10.518;1010.313;1010.648;1011.108;64.838;65.006;65.205
1506913200;2017-10-02T06:00:00.000Z;10.411;10.436;10.464;1009.68;1010.047;1010.408;64.808;64.92;65.098
1506916800;2017-10-02T07:00:00.000Z;10.357;10.387;10.422;1008.903;1009.336;1009.758;64.732;64.844;65.022
1506920400;2017-10-02T08:00:00.000Z;10.314;10.341;10.368;1008.408;1008.674;1008.993;64.594;64.752;65.044
1506924000;2017-10-02T09:00:00.000Z;10.293;10.313;10.325;1008.033;1008.328;1008.488;64.495;64.606;64.785
1506927600;2017-10-02T10:00:00.000Z;10.293;10.303;10.314;1007.69;1007.947;1008.193;64.465;64.543;64.648
1506931200;2017-10-02T11:00:00.000Z;10.293;10.315;10.336;1007.035;1007.449;1007.785;64.442;64.6;64.785
1506934800;2017-10-02T12:00:00.000Z;10.336;10.36;10.411;1006.255;1006.803;1007.225;64.335;64.541;64.732
1506938400;2017-10-02T13:00:00.000Z;10.379;10.411;10.443;1005.725;1006.192;1006.528;64.411;64.688;64.861
1506942000;2017-10-02T14:00:00.000Z;10.432;10.451;10.464;1005.398;1005.596;1005.87;64.472;64.716;64.915
