"TOA5","CR6Series","CR6","1449","CR6.Std.01","CPU:Tower2016.CR6","46551","TableHour"
"TIMESTAMP","RECORD","PAR_Den_Hst(1)","PAR_Den_Hst(2)","PAR_Den_Hst(3)","PAR_Den_Hst(4)","PAR_Den_Hst(5)","PAR_Den_Hst(6)","PAR_Den_Hst(7)","PAR_Den_Hst(8)","PAR_Den_Hst(9)","PAR_Den_Hst(10)","PAR_Den_Hst(11)","PAR_Den_Hst(12)","PAR_Den_Hst(13)","PAR_Den_Hst(14)","PAR_Den_Hst(15)","PAR_Den_Hst(16)","PAR_Den_Hst(17)","PAR_Den_Hst(18)","PAR_Den_Hst(19)","PAR_Den_Hst(20)","PAR_Den_Hst(21)","PAR_Den_Hst(22)","PAR_Den_Hst(23)","PAR_Den_Hst(24)","PAR_Den_Hst(25)","PAR_BF_tot_Hst(1)","PAR_BF_tot_Hst(2)","PAR_BF_tot_Hst(3)","PAR_BF_tot_Hst(4)","PAR_BF_tot_Hst(5)","PAR_BF_tot_Hst(6)","PAR_BF_tot_Hst(7)","PAR_BF_tot_Hst(8)","PAR_BF_tot_Hst(9)","PAR_BF_tot_Hst(10)","PAR_BF_tot_Hst(11)","PAR_BF_tot_Hst(12)","PAR_BF_tot_Hst(13)","PAR_BF_tot_Hst(14)","PAR_BF_tot_Hst(15)","PAR_BF_tot_Hst(16)","PAR_BF_tot_Hst(17)","PAR_BF_tot_Hst(18)","PAR_BF_tot_Hst(19)","PAR_BF_tot_Hst(20)","PAR_BF_tot_Hst(21)","PAR_BF_tot_Hst(22)","PAR_BF_tot_Hst(23)","PAR_BF_tot_Hst(24)","PAR_BF_tot_Hst(25)","PAR_BF_diff_Hst(1)","PAR_BF_diff_Hst(2)","PAR_BF_diff_Hst(3)","PAR_BF_diff_Hst(4)","PAR_BF_diff_Hst(5)","PAR_BF_diff_Hst(6)","PAR_BF_diff_Hst(7)","PAR_BF_diff_Hst(8)","PAR_BF_diff_Hst(9)","PAR_BF_diff_Hst(10)","PAR_BF_diff_Hst(11)","PAR_BF_diff_Hst(12)","PAR_BF_diff_Hst(13)","PAR_BF_diff_Hst(14)","PAR_BF_diff_Hst(15)","Solar_irrad_Hst(1)","Solar_irrad_Hst(2)","Solar_irrad_Hst(3)","Solar_irrad_Hst(4)","Solar_irrad_Hst(5)","Solar_irrad_Hst(6)","Solar_irrad_Hst(7)","Solar_irrad_Hst(8)","Solar_irrad_Hst(9)","Solar_irrad_Hst(10)","Solar_irrad_Hst(11)","Solar_irrad_Hst(12)","Solar_irrad_Hst(13)","Solar_irrad_Hst(14)","Solar_irrad_Hst(15)","Solar_irrad_Hst(16)","Solar_irrad_Hst(17)","Solar_irrad_Hst(18)","Solar_irrad_Hst(19)","Solar_irrad_Hst(20)","Solar_irrad_Hst(21)","Solar_irrad_Hst(22)","Solar_irrad_Hst(23)","Solar_irrad_Hst(24)","Solar_irrad_Hst(25)","PAR_DenLog_Hst(1)","PAR_DenLog_Hst(2)","PAR_DenLog_Hst(3)","PAR_DenLog_Hst(4)","PAR_DenLog_Hst(5)","PAR_DenLog_Hst(6)","PAR_DenLog_Hst(7)","PAR_DenLog_Hst(8)","PAR_DenLog_Hst(9)","PAR_DenLog_Hst(10)","PAR_DenLog_Hst(11)","PAR_DenLog_Hst(12)","PAR_BF_totLog_Hst(1)","PAR_BF_totLog_Hst(2)","PAR_BF_totLog_Hst(3)","PAR_BF_totLog_Hst(4)","PAR_BF_totLog_Hst(5)","PAR_BF_totLog_Hst(6)","PAR_BF_totLog_Hst(7)","PAR_BF_totLog_Hst(8)","PAR_BF_totLog_Hst(9)","PAR_BF_totLog_Hst(10)","PAR_BF_totLog_Hst(11)","PAR_BF_totLog_Hst(12)","PAR_BF_diffLog_Hst(1)","PAR_BF_diffLog_Hst(2)","PAR_BF_diffLog_Hst(3)","PAR_BF_diffLog_Hst(4)","PAR_BF_diffLog_Hst(5)","PAR_BF_diffLog_Hst(6)","PAR_BF_diffLog_Hst(7)","PAR_BF_diffLog_Hst(8)","PAR_BF_diffLog_Hst(9)","PAR_BF_diffLog_Hst(10)","PAR_BF_diffLog_Hst(11)","PAR_BF_diffLog_Hst(12)","Solar_irradLog_Hst(1)","Solar_irradLog_Hst(2)","Solar_irradLog_Hst(3)","Solar_irradLog_Hst(4)","Solar_irradLog_Hst(5)","Solar_irradLog_Hst(6)","Solar_irradLog_Hst(7)","Solar_irradLog_Hst(8)","Solar_irradLog_Hst(9)","Solar_irradLog_Hst(10)","PAR_Den_Avg","PAR_DenSqr_Avg","PAR_Den_Std","PAR_BF_tot_Avg","PAR_BF_totSqr_Avg","PAR_BF_tot_Std","PAR_BF_diff_Avg","PAR_BF_diffSqr_Avg","PAR_BF_diff_Std","Solar_irrad_Avg","Solar_irradSqr_Avg","Solar_irrad_Std","WindSpd_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTemp_Avg","RelHumidity_Avg","AirDewPoint_Avg","AirPressure","Ramount_Tot","Hamount_Tot"
"2016-07-28 09:00:00",36,0,0,0.007,0,0.025,0.261,0.315,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0.479,0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0.397,0.596,0,0,0,0,0,0,0,0,0,0,0.403,0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007,0.015,0.924,0.054,655.7087,437655.9,87.7608,643.3865,417664.3,60.97538,-127.7245,16901.19,24.24158,-201.0216,40409.7,0.1531247,0.913,214.7,69.94,19.53,68.58,13.6,1013.9,396,0
"2016-07-28 10:00:00",37,0,0,0,0,0.013,0.033,0.41,0.368,0.125,0.022,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.831,0.029,0,0,0,0,0,0,0,0,0,0.824,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004,0.744,0.251,723.187,532396.6,96.93867,595.3138,356007.1,40.10768,-135.1136,18493,15.40525,-201.1189,40448.8,0.1127647,1.152,151.6,29.8,20.09,64.07,13.1,1014,396,0
"2016-07-28 11:00:00",38,0,0,0,0,0,0.008,0.053,0.09,0.096,0.132,0.335,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.268,0.467,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.364,0.621,0,0,0,0,0,0,0,0,0,0.125,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.115,0.885,990.1201,1002539,149.0012,732.8019,542716.3,75.61506,-60.63092,5129.699,38.12598,-200.6783,40271.8,0.2119515,1.209,129.3,52.47,20.92,59.38,12.7,1013.8,405.6,0
"2016-07-28 12:00:00",39,0.003,0.001,0.001,0.001,0,0,0,0,0.019,0.067,0.067,0.196,0.29,0.207,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.478,0.403,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0,0.003,0,0.086,0.907,0,0,0,0,0,0,0,0,0,0,1,0,0,0.232,0.079,0.067,0.039,0,0,0,0,0,0,0,0.583,0.001,0,0,0.001,0,0.001,0.001,0.001,0,0.993,1229.064,1538801,167.9368,797.1894,640133.1,67.98619,-6.012181,627.0049,24.30758,-200.4421,40177.03,0.08736733,1.352,172.7,41.46,22,54.71,12.48,1013.6,493,0
"2016-07-28 13:00:00",40,0.003,0,0,0,0,0.008,0.028,0.032,0.081,0.042,0.058,0.079,0.049,0.107,0.392,0.071,0.047,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.229,0.338,0.343,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.015,0.175,0.75,0.057,0,0,0,0,0,0,0,0,0.033,0.967,0,0,0.076,0.05,0.185,0.081,0,0,0,0,0,0,0,0.608,0.003,0,0,0,0,0,0,0,0.056,0.942,1273.944,1699793,277.2363,778.9637,615062.1,90.98141,-4.541128,908.3778,29.79523,-200.4314,40172.77,0.1002228,1.84,177,31.06,22.43,55,12.96,1013.2,532.8,0
"2016-07-28 14:00:00",41,0.001,0.001,0,0,0.083,0.211,0.204,0.046,0.044,0.064,0.069,0.044,0.067,0.064,0.039,0.05,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,0.11,0.267,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.376,0.276,0.331,0.014,0,0,0,0,0,0,0,0,0.564,0.436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.003,0,0,0,0.536,0.461,865.8925,868857.9,345.0912,635.525,415739,108.8443,-88.03545,9817.743,45.4698,-200.8952,40359,0.3383456,1.92,149.6,23.43,21.77,56.57,12.77,1013.2,538.7,0
"2016-07-28 15:00:00",42,0,0,0,0,0.118,0.128,0.1,0.101,0.164,0.121,0.106,0.104,0.038,0.008,0.01,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.426,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.453,0.268,0,0,0,0,0,0,0,0,0,0.511,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.442,0.558,825.572,740896.9,243.5729,626.5681,398343.7,75.86893,-101.4455,11071.88,27.9407,-200.9282,40372.2,0.2610938,1.779,144.4,26,21.52,57.32,12.72,1012.7,540,0
"2016-07-28 16:00:00",43,0,0.001,0.021,0.381,0.11,0.082,0.243,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,0.486,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.393,0.249,0.351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007,0.488,0.493,0.013,508.8567,288066.5,170.6792,533.5573,288038.1,57.92002,-142.9291,21648.4,34.92398,-201.3031,40523.02,0.3081911,1.631,132.7,24.71,21.2,60.8,13.32,1012.3,540,0
"2016-07-28 17:00:00",44,0,0.599,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0.547,0.096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.488,0.508,0.004,0,0,192.7156,39045.43,43.65928,429.1566,184306.8,11.46428,-266.5929,74021.99,54.3158,-201.8134,40728.65,0.1080157,0.934,137.9,15.95,20.22,70.02,14.56,1011.9,641.2,0
"2016-07-28 18:00:00",45,0.001,0.372,0.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.932,0.064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001,0.064,0.935,0,0,0,212.077,45530.13,23.52554,418.5893,175238.9,4.681397,-340.9681,116320.9,7.855049,-201.6815,40675.41,0.0362656,0.812,116.3,41.08,19.31,79.82,15.71,1011.1,1188,0
"2016-07-28 19:00:00",46,0.319,0.256,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.169,0.186,0.186,0.308,0,0,0,0,0,0,0,0,0,0,0,0.031,0.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.165,0.208,0.164,0.463,0,0,0,168.3934,35890.13,86.79739,414.6428,172069.3,11.85842,-338.9966,114988.4,8.346399,-201.8153,40729.43,0.08440633,0.713,117.7,46.74,18.93,75.98,14.6,1010.7,1270,0
"2016-07-28 20:00:00",47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0.086,0.314,0.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.167,0.085,0.317,0.432,0,0,0,0,0,0,36.54942,1524.549,13.73641,392.6338,154176.3,3.876678,-366.1579,134456.3,19.61375,-202.0505,40824.41,0.05037314,0.589,159.3,66.88,18.54,80.5,15.14,1010.7,1279,0
"2016-07-28 21:00:00",48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.592303,96.46266,2.109593,383.7271,147255,2.924683,-411.746,169752.2,14.74627,-201.9831,40797.18,0.09347899,0.675,324.1,88.7,17.73,83.9,14.99,1010.1,1298,0
"2016-07-28 22:00:00",49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.491266,34.34314,2.046739,381.6258,145646.5,2.871346,-401.9207,161640.5,10.01491,-202.1049,40846.39,0.06928023,0.698,326.9,67.77,17.79,85,15.25,1010.1,1341,0
"2016-07-28 23:00:00",50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,0,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.718,0,0,0,0,0,0,0,0,0.282,0.5108032,0.7759219,0.7176367,373.2225,139307.5,3.535682,-398.6412,158953.7,6.23614,-202.3878,40960.81,0.1045804,1.035,336.5,39.69,17.31,80.4,13.93,1010.2,1346,0
"2016-07-29 00:00:00",51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0,0,0,0,0,0,0,0,0,0,0.381,0,0,0,0,0,0,0,0.979,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.619,0,0,0,0,0,0,0,0,0.381,0.005887188,0.0009335158,0.02998094,378.0685,142975.4,6.301187,-460.4387,212485.5,21.94888,-202.1528,40865.78,0.1705675,0.973,335.1,37.25,16.2,88.4,14.3,1010.1,1429,0
"2016-07-29 01:00:00",52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.294,0,0,0,0,0,0,0,0,0.706,-0.01933641,0.001442905,0.0326957,374.9723,140627.8,4.853935,-458.5094,210420.1,13.75761,-202.1934,40882.2,0.1796729,1.393,327,31.48,15.81,90.5,14.27,1010,1447,0
"2016-07-29 02:00:00",53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731,0,0,0,0,0,0,0,0,0,0,0.269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.731,0,0,0,0,0,0,0,0,0.269,0.01287146,0.0006230631,0.02138664,377.8677,142794.2,3.196559,-478.5293,229099,10.43187,-202.1165,40851.1,0.07373466,1.128,349.4,44.14,15.49,90.8,14,1009.7,1461,0
"2016-07-29 03:00:00",54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832,0,0,0,0,0,0,0,0,0,0,0.168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.832,0,0,0,0,0,0,0,0,0.168,0.01696315,0.0006166017,0.01813431,378.4388,143217.4,1.240229,-480.4336,230858,6.450566,-202.0473,40823.13,0.02957715,1.084,344.6,40.08,15.45,91.1,14.02,1009.7,1462,0
"2016-07-29 04:00:00",55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85,0,0,0,0,0,0,0,0,0.15,0.02105757,0.000895046,0.02125146,377.0623,142179.3,1.819128,-479.3178,229798.7,7.294477,-202.0937,40841.86,0.04089203,0.981,338.5,44.47,15.33,91.3,13.93,1009.8,1462,0
"2016-07-29 05:00:00",56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.280872,3.908792,1.506041,372.1069,138476.4,3.585529,-462.0621,213660.1,12.59978,-202.289,40920.87,0.1581637,0.852,332.5,40.62,15.44,90.9,13.98,1009.8,1462,0
"2016-07-29 06:00:00",57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663,0.118,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.668,0.125,0.207,0,0,0,0,0,0,0,15.41705,349.6666,10.58211,367.4213,135000.2,1.341121,-445.6335,198643.2,7.34427,-202.5819,41039.41,0.05053166,1.077,315.7,31.92,15.53,90.7,14.03,1009.7,1462,0
"2016-07-29 07:00:00",58,0.847,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.25,0.568,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.082,0.239,0.679,0,0,0,0,0,78.6814,6671.526,21.9263,369.5728,136588.1,2.025033,-430.7882,185643.4,8.057335,-202.6543,41068.75,0.03624132,1.351,311.6,22.39,15.63,90.4,14.08,1009.8,1462,0
"2016-07-29 08:00:00",59,0,0.818,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.058,0.621,0.321,0,0,0,168.7811,29236.8,27.38112,377.0848,142215.1,4.709837,-405.7457,164818.5,13.74505,-202.6107,41051.09,0.07792956,1.141,312.5,36.88,16.08,89.1,14.29,1009.8,1462,0
"2016-07-29 09:00:00",60,0,0,0.775,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.824,0,0,0,0,0,0,0,0,0,0,0,0.992,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.769,0.231,0,0,270.4818,73990.76,28.81545,388.0767,150618.2,3.827728,-357.8135,128307.7,16.64852,-202.4301,40977.95,0.03397795,1.178,315.5,36.64,17.02,85,14.49,1009.9,1462,0
"2016-07-29 10:00:00",61,0.013,0.003,0.126,0.368,0.197,0.094,0.063,0.021,0.013,0.06,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0.411,0.031,0.019,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0.001,0.001,0.003,0.003,0,0.485,0.329,0.128,0.043,0,0,0,0,0,0,0,0,0.474,0.451,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0.006,0.001,0.003,0.001,0.003,0.093,0.557,0.217,0.118,466.4179,266743.7,221.8064,438.6762,201512.8,95.26811,-298.9949,92872.59,58.94615,-202.2003,40885.14,0.4141567,1.35,310.4,29.91,17.66,82.1,14.58,1009.9,1465,0
"2016-07-29 11:00:00",62,0,0,0,0.275,0.093,0.044,0.028,0.029,0.01,0.017,0.278,0.065,0.081,0.049,0.028,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0.117,0.076,0.422,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.15,0.075,0.504,0,0,0,0,0,0,0,0,0,0.446,0.554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.351,0.11,0.539,811.35,793230.6,367.3443,632.6437,419534.3,138.9107,-104.9528,13682.69,51.64892,-200.9722,40389.96,0.355575,1.522,325.4,67.14,19.7,70.58,14.21,1009.8,1469,0
